ds;AUD;CAD;CHF;DKK;GBP;ISK;JPY;NZD;SEK;USD;XDR
29.06.1983;6.3649;5.921;346.9;79.75;11.145;26.55;3.048;4.7779;95.35;7.2725;7.79183
30.06.1983;6.3862;5.9445;346.95;79.95;11.15;26.55;3.047;4.7457;95.45;7.295;7.77481
01.07.1983;6.3796;5.936;346.7;79.95;11.165;26.5;3.05;4.7731;95.65;7.281;7.79361
04.07.1983;6.388;5.937;345.55;79.5;11.17;26.6;3.042;4.7799;95.45;7.3015;7.78863
05.07.1983;6.3922;5.938;343.95;79.25;11.195;26.6;3.038;4.7807;95.4;7.312;
06.07.1983;6.3841;5.937;343.6;79.2;11.23;26.6;3.044;4.791;95.35;7.306;7.78794
07.07.1983;6.3592;5.922;343.45;79.15;11.26;26.45;3.035;4.7795;95.3;7.28;7.7882
08.07.1983;6.384;5.935;343.5;79.15;11.27;26.6;3.037;4.79;95.45;7.3065;7.76951
11.07.1983;6.3879;5.939;343.8;78.95;11.22;26.45;3.031;4.7856;95.25;7.311;7
12.07.1983;6.3825;5.939;345.1;78.75;11.225;26.45;3.034;4.7955;95.2;7.315;7.77254
13.07.1983;6.3769;5.9365;345.3;78.75;11.185;26.45;3.041;4.7725;95.1;7.313;7.77233
14.07.1983;6.3749;5.932;345.45;78.85;11.175;26.45;3.042;4.769;95.1;7.3075;7.76926
15.07.1983;6.3814;5.9405;344.8;78.7;11.115;26.45;3.041;4.7879;95.1;7.331;7.77116
18.07.1983;6.3942;5.9535;346.45;79;11.195;26.5;3.051;4.7888;95.35;7.338;7.77694
19.07.1983;6.4122;5.961;346.2;78.8;11.175;26.55;3.051;4.7789;95.35;7.34;7.79156
20.07.1983;6.3973;5.9315;346.15;78.7;11.125;26.4;3.047;4.776;95.1;7.307;7.79119
21.07.1983;6.4262;5.92;349.2;78.85;11.155;26.4;3.054;4.7868;95.25;7.295;7.76968
22.07.1983;6.4478;5.95;349.2;78.7;11.175;26.5;3.059;4.8008;95.45;7.335;7.77705
25.07.1983;6.4633;5.951;347.25;78.3;11.155;26.5;3.049;4.8202;95.3;7.3475;7.79454
26.07.1983;6.4576;5.9585;349.1;78.45;11.18;26.55;3.058;4.8061;95.2;7.341;7.77946
27.07.1983;6.4933;5.9875;348.95;78.3;11.28;26.6;3.064;4.818;95.35;7.377;7.791
28.07.1983;6.4837;5.965;347.5;77.95;11.235;26.55;3.055;4.8029;95.2;7.3525;7.81202
29.07.1983;6.5026;5.994;346.9;77.75;11.23;26.6;3.057;4.8271;95.3;7.385;7.78409
01.08.1983;6.5227;6.0135;345.4;77.4;11.24;26.65;3.049;4.8778;95.3;7.417;7.79583
02.08.1983;6.5208;6.022;347;77.55;11.23;26.7;3.061;4.8378;95.3;7.4265;7.80343
03.08.1983;6.5134;6.0285;347.1;77.75;11.205;26.7;3.056;4.8612;95.3;7.435;7.81765
04.08.1983;6.526;6.042;345.85;77.85;11.065;26.65;3.063;4.845;95.2;7.4455;7.82058
05.08.1983;6.5742;6.087;346.05;77.65;11.11;26.75;3.076;4.87;95.3;7.515;7.82381
08.08.1983;6.5757;6.0855;344.9;77.55;11.145;26.75;3.071;4.8791;95.25;7.522;7.86663
09.08.1983;6.5598;6.062;344.35;77.45;11.17;26.6;3.073;4.8736;95;7.486;7.86493
10.08.1983;6.5859;6.0925;343.65;77.2;11.175;26.8;3.072;4.8865;95;7.533;7.84473
11.08.1983;6.6041;6.126;344.75;76.85;11.195;26.9;3.073;4.8962;95;7.5775;7.86814
12.08.1983;6.585;6.114;345.2;76.95;11.22;26.75;3.059;4.8727;94.95;7.557;7.8906
15.08.1983;6.5867;6.105;346.55;77.05;11.22;26.75;3.059;4.8911;94.95;7.5345;7.87092
16.08.1983;6.5702;6.055;346.9;77.35;11.21;26.65;3.054;4.87;94.85;7.471;7.86768
17.08.1983;6.5573;6.0325;346.2;77.3;11.195;26.55;3.051;4.8359;94.75;7.434;7.8438
18.08.1983;6.5219;5.9815;344.4;77.7;11.215;26.5;3.035;4.8451;94.65;7.375;7.83098
19.08.1983;6.5593;6.015;344.9;77.75;11.27;26.6;3.045;4.8684;94.85;7.4225;7.79302
22.08.1983;6.548;6.0045;344.55;77.75;11.285;26.55;3.039;4.8465;94.8;7.394;7.82332
23.08.1983;6.5487;5.98;345.65;78.1;11.29;26.4;3.042;4.8375;94.9;7.362;7.80355
24.08.1983;6.5628;6.017;344.95;77.85;11.285;26.55;3.043;4.8407;94.8;7.4035;7.79687
25.08.1983;6.5799;6.019;344.4;77.8;11.22;26.5;3.045;4.8502;94.8;7.405;7.81062
26.08.1983;6.5722;6.053;344.9;77.8;11.18;26.65;3.05;4.8548;94.8;7.447;7.8085
29.08.1983;6.6049;6.0825;343.45;77.5;11.22;26.6;3.041;4.8548;94.8;7.484;7.83335
30.08.1983;6.5751;6.081;343.05;77.45;11.235;26.6;3.04;4.8741;94.7;7.4825;7.84503
31.08.1983;6.5976;6.093;342.8;77.25;11.2;26.7;3.047;4.8857;94.6;7.518;7.8338
01.09.1983;6.5646;6.07;342.75;77.4;11.245;26.6;3.041;4.8689;94.65;7.481;7.85338
02.09.1983;6.5761;6.087;342.8;77.25;11.23;26.65;3.039;4.8612;94.65;7.506;7.83717
05.09.1983;6.5382;6.0625;342.9;77.4;11.205;26.6;3.033;4.861;94.5;7.4575;7.84542
06.09.1983;6.5423;6.064;343.2;77.55;11.185;26.6;3.035;4.8493;94.55;7.455;
07.09.1983;6.5583;6.08;342.9;77.5;11.19;26.65;3.042;4.8594;94.55;7.485;7.82052
08.09.1983;6.5368;6.0645;343.1;77.55;11.12;26.6;3.044;4.8518;94.4;7.4605;7.83208
09.09.1983;6.5597;6.0525;343.1;77.7;11.115;26.6;3.046;4.839;94.4;7.4525;7.81942
12.09.1983;6.5579;6.014;342.6;77.65;11.135;26.45;3.046;4.8295;94.2;7.398;7.82393
13.09.1983;6.6001;6.038;342.4;77.6;11.14;26.55;3.054;4.8711;94.4;7.437;7.78521
14.09.1983;6.6132;6.0535;342.25;77.5;11.125;26.6;3.054;4.8568;94.35;7.465;7.80521
15.09.1983;6.6043;6.036;341.35;77.3;11.11;26.5;3.039;4.8497;94.2;7.443;7.82153
16.09.1983;6.5828;6.0215;341.7;77.4;11.13;26.5;3.048;4.8476;94.35;7.43;7.79736
19.09.1983;6.5809;6.0095;342.7;77.4;11.13;26.45;3.053;4.8534;94.2;7.4075;7.79868
20.09.1983;6.572;5.9915;342.85;77.35;11.16;26.45;3.05;4.8555;94.1;7.381;7.78602
21.09.1983;6.6081;6.0135;343.15;77.4;11.18;26.5;3.06;4.8575;94.15;7.409;7.76835
22.09.1983;6.6208;6.017;343.3;77.4;11.155;26.55;3.064;4.87;94.25;7.414;7.79145
23.09.1983;6.6324;6.019;343.7;77.55;11.14;26.55;3.079;4.8527;94.35;7.419;7.79515
26.09.1983;6.6206;5.9865;343.9;77.45;11.095;26.45;3.089;4.8491;94.05;7.37;7.80516
27.09.1983;6.6363;6.002;344.65;77.35;11.08;26.5;3.099;4.865;94.25;7.3975;7.78139
28.09.1983;6.6177;5.979;346.3;77.45;11.04;26.4;3.12;4.8452;94.2;7.3655;7.79571
29.09.1983;6.6218;5.99;345.75;77.25;11.06;26.4;3.117;4.8465;94.2;7.382;7.78636
30.09.1983;6.6045;5.9735;345.7;77.3;11.02;26.35;3.117;4.8328;94.1;7.36;7.7948
03.10.1983;6.5858;5.948;347.1;77.4;10.915;26.3;3.136;4.8269;94;7.328;7.77834
04.10.1983;6.6091;5.961;346.95;77.4;10.85;26.3;3.139;4.824;93.95;7.348;7.76372
05.10.1983;6.612;5.933;348;77.7;10.86;26.25;3.143;4.819;93.9;7.303;7.76911
06.10.1983;6.653;5.923;347.4;77.85;10.87;26.25;3.134;4.816;93.85;7.289;7.75805
07.10.1983;6.6641;5.923;348.4;78.15;10.935;26.3;3.148;4.8313;94.05;7.2865;7.74813
10.10.1983;6.6809;5.909;347.2;78;11.02;26.2;3.143;4.8587;94;7.2655;7.76377
11.10.1983;6.6705;5.916;347.1;78.05;11;26.25;3.134;4.8412;94.1;7.2835;7.76377
12.10.1983;6.6831;5.9405;345.85;77.6;10.98;26.4;3.126;4.861;93.95;7.32;7.76363
13.10.1983;6.6651;5.9375;346.25;77.65;10.995;26.3;3.136;4.8473;93.95;7.313;7.76184
14.10.1983;6.6791;5.945;345.3;77.35;10.955;26.3;3.139;4.8544;93.85;7.331;7.76663
17.10.1983;6.6971;5.9295;347.15;77.6;10.97;26.3;3.142;4.8551;93.85;7.3005;7.76785
18.10.1983;6.6737;5.911;347.15;77.8;10.92;26.25;3.138;4.8426;93.85;7.275;7.76666
19.10.1983;6.6815;5.9265;347.55;77.65;10.92;26.3;3.133;4.8451;93.9;7.2955;7.747
20.10.1983;6.7112;5.9505;347.8;77.8;10.98;26.4;3.145;4.8912;94.25;7.326;7.75898
21.10.1983;6.731;5.9375;348.05;78.05;10.965;26.3;3.149;4.8452;94.15;7.3065;7.78996
24.10.1983;6.7534;5.9605;346.7;77.75;11.015;26.4;3.145;4.8695;94.2;7.347;7.78288
25.10.1983;6.7435;5.952;347.05;77.95;10.99;26.4;3.158;4.8782;94.35;7.3335;7.79443
26.10.1983;6.7529;5.975;347.1;78.05;11.025;26.45;3.16;4.8827;94.5;7.36;7.79412
27.10.1983;6.773;5.986;347.35;77.9;11.04;26.45;3.169;4.8835;94.45;7.3765;7.80903
28.10.1983;6.7633;5.976;346.7;77.95;11.01;26.4;3.165;4.8857;94.5;7.3625;7.82079
31.10.1983;6.7496;5.991;345.45;77.85;11.03;26.45;3.158;4.8937;94.45;7.382;7.81066
01.11.1983;6.7696;6.01;344.3;77.6;11.07;26.5;3.159;4.8814;94.3;7.408;7.8196
02.11.1983;6.7688;6.013;344.15;77.6;10.995;26.45;3.159;4.8813;94.3;7.4105;7.82781
03.11.1983;6.7731;6.0055;344.25;77.7;11.02;26.45;3.166;4.8968;94.35;7.403;7.82201
04.11.1983;6.7723;6.018;343.7;77.5;11.05;26.5;3.163;4.9036;94.5;7.4285;7.8263
07.11.1983;6.7993;6.0445;343;77.35;11.08;26.55;3.15;4.9102;94.55;7.465;7.82942
08.11.1983;6.8085;6.04;342.7;77.3;11.065;26.5;3.153;4.9124;94.45;7.4635;7.84564
09.11.1983;6.8019;6.0315;343.05;77.3;11.05;26.5;3.16;4.9045;94.4;7.4535;7.8475
10.11.1983;6.8078;6.0145;343.7;77.35;11.04;26.5;3.162;4.9046;94.3;7.426;7.84384
11.11.1983;6.8131;6.007;344;77.4;11.055;26.45;3.162;4.9156;94.3;7.4235;7.83012
14.11.1983;6.8283;6.018;344.65;77.4;11.06;26.45;3.172;4.9166;94.45;7.434;7.83012
15.11.1983;6.8393;6.0255;344.4;77.25;11.055;26.5;3.176;4.9188;94.3;7.446;7.83819
16.11.1983;6.856;6.0215;345.1;77.3;11.06;26.5;3.173;4.9209;94.35;7.4415;7.84138
17.11.1983;6.8618;6.0445;343.95;77.1;11.06;26.55;3.175;4.9298;94.35;7.478;7.84036
18.11.1983;6.8664;6.0495;343.2;77.1;11.065;26.55;3.175;4.9306;94.3;7.483;7.85706
21.11.1983;6.8866;6.0505;343.55;76.9;11.015;26.55;3.182;4.9159;94.25;7.494;7.857
22.11.1983;6.8957;6.052;344;76.9;11.01;26.55;3.188;4.9373;94.25;7.488;7.85896
23.11.1983;6.8884;6.05;344.75;77.05;11.015;26.55;3.194;4.9316;94.3;7.4815;7.85993
24.11.1983;6.8919;6.058;344.35;76.8;11.005;26.6;3.194;4.9394;94.35;7.508;7.86141
25.11.1983;6.8774;6.063;344.65;76.75;10.97;26.55;3.198;4.9461;94.25;7.517;7.86141
28.11.1983;6.8769;6.068;345.4;77;10.985;26.65;3.204;4.9281;94.4;7.522;7.87308
29.11.1983;6.8663;6.069;344.8;76.65;10.98;26.6;3.21;4.9348;94.3;7.5365;7.88494
30.11.1983;6.8641;6.055;345.75;76.85;10.975;26.55;3.207;4.9291;94.2;7.499;7.88936
01.12.1983;6.908;6.049;347;76.9;10.955;26.55;3.217;4.9535;94.25;7.491;7.8783
02.12.1983;6.9035;6.0415;346.8;76.95;10.93;26.6;3.226;4.966;94.3;7.5075;7.86967
05.12.1983;6.8652;6.063;346.7;76.6;10.975;26.65;3.227;4.9504;94.35;7.549;7.8822
06.12.1983;6.9123;6.1085;347.8;76.85;10.995;26.8;3.245;4.9672;94.75;7.6015;7.89807
07.12.1983;6.9239;6.1295;348.95;76.95;11.035;26.8;3.258;4.9751;95.05;7.6205;7.94098
08.12.1983;6.8767;6.1505;350;77.25;11.01;26.9;3.276;5.0356;95.6;7.651;7.9654
09.12.1983;7.0541;6.211;350.35;77.8;11.125;27.2;3.295;5.0927;96.35;7.7475;7.99591
12.12.1983;7.0952;6.239;352.15;78;11.17;27.2;3.299;5.0616;96.5;7.782;8.07111
13.12.1983;6.9986;6.217;351.25;77.65;11.075;27.15;3.292;5.0629;96;7.7615;8.10534
14.12.1983;6.9752;6.2295;352;77.8;11.045;27.15;3.305;5.0503;96.05;7.792;8.0784
15.12.1983;6.9663;6.234;352.85;77.95;11.05;27.1;3.318;5.0616;96.05;7.782;8.0784
16.12.1983;6.9619;6.243;352.2;77.7;11.06;27.2;3.313;5.0492;95.95;7.798;8.09082
19.12.1983;6.8613;6.2345;352.9;77.8;11.065;27.1;3.299;5.0307;96;7.791;
20.12.1983;6.8618;6.24;353.2;77.85;11.07;27.1;3.314;5.0261;96.15;7.793;8.09822
21.12.1983;6.9186;6.25;353.05;77.9;11.085;27.15;3.323;5.0615;96.3;7.809;8.09072
22.12.1983;7.0561;6.2625;354.1;77.95;11.155;27.1;3.335;5.0764;96.35;7.797;8.09919
23.12.1983;7.0083;6.2405;354.45;77.9;11.15;27;3.328;5.0648;96.3;7.7785;8.1216
26.12.1983;;;;;;;;5.0648;;;
27.12.1983;7.0083;6.2405;354.45;77.9;11.15;27;3.328;5.0648;96.3;7.7785;8.11566
28.12.1983;6.9753;6.235;354.5;77.75;11.13;27;3.323;5.0943;96.4;7.76;8.10426
29.12.1983;6.9452;6.222;354.45;77.85;11.15;26.9;3.33;5.0452;96.25;7.7425;8.08817
30.12.1983;6.9219;6.1915;353.85;78.05;11.165;26.85;3.327;5.0394;96.2;7.702;8.09122
02.01.1984;6.9219;6.1893;353.33;77.96;11.152;26.76;3.334;5.0394;96.15;7.702;8.06361
03.01.1984;6.9794;6.2309;353.39;78.03;11.137;26.98;3.347;5.072;96.3;7.759;8.06361
04.01.1984;7.0324;6.2779;350.9;77.8;11.109;27.07;3.348;5.0834;96.28;7.839;8.10257
05.01.1984;7.0558;6.2775;351.87;77.7;11.102;26.98;3.362;5.0954;96.3;7.839;8.13618
06.01.1984;7.1617;6.2936;351.61;77.62;11.068;27;3.378;5.1143;96.37;7.87;8.13187
09.01.1984;7.2107;6.3404;352.46;77.39;11.078;26.98;3.405;5.1518;96.35;7.9325;8.15411
10.01.1984;7.2492;6.3613;352.83;77.53;11.118;27.02;3.396;5.1317;96.84;7.9705;8.19554
11.01.1984;7.1822;6.3361;354.42;77.59;11.111;26.87;3.396;5.1403;96.56;7.932;8.23456
12.01.1984;7.1647;6.3388;353.08;77.4;11.107;26.88;3.383;5.1353;96.36;7.927;8.19645
13.01.1984;7.2003;6.3524;353.66;77.43;11.113;26.96;3.385;5.1303;96.4;7.939;8.17638
16.01.1984;7.13;6.3106;353.24;77.48;11.093;26.74;3.372;5.103;96.17;7.8715;8.19352
17.01.1984;7.0573;6.2766;351.88;77.41;11.142;26.63;3.345;5.0758;96.1;7.816;8.1511
18.01.1984;7.0902;6.2991;351.69;77.16;11.087;26.64;3.366;5.1198;95.97;7.868;8.11785
19.01.1984;7.0648;6.2857;351.75;77.34;11.096;26.61;3.359;5.0813;95.95;7.837;8.13834
20.01.1984;7.0582;6.2838;351.91;77.36;11.094;26.61;3.351;5.0936;95.92;7.824;8.13206
23.01.1984;7.1055;6.3092;351.63;77.13;11.06;26.67;3.36;5.091;96.27;7.8615;
24.01.1984;7.152;6.331;351.4;77.03;11.064;26.71;3.369;5.1192;96.51;7.8915;8.1163
25.01.1984;7.1792;6.3227;351.65;77.12;11.057;26.69;3.37;5.1121;96.55;7.895;8.13296
26.01.1984;7.166;6.3069;351.67;77.22;11.076;26.64;3.361;5.1119;96.56;7.864;8.15018
27.01.1984;7.198;6.315;351.42;77.17;11.067;26.64;3.364;5.1181;96.66;7.876;8.15522
30.01.1984;7.2353;6.3146;351.16;77.15;11.078;26.62;3.36;5.1143;96.28;7.88;
31.01.1984;7.2257;6.3047;350.99;77.17;11.048;26.59;3.355;5.1252;96.26;7.871;8.14693
01.02.1984;7.2462;6.3038;350.65;77.36;11.057;26.66;3.352;5.112;96.32;7.865;8.14997
02.02.1984;7.2143;6.2755;351.44;77.8;11.089;26.51;3.347;5.1149;96.43;7.816;8.13932
03.02.1984;7.1851;6.2579;352.93;78.12;11.094;26.52;3.346;5.1066;96.18;7.798;8.14208
06.02.1984;7.1664;6.2422;352.35;78.03;11.088;26.48;3.333;5.086;96.16;7.777;
07.02.1984;7.2004;6.2683;350.82;77.81;11.041;26.5;3.341;5.0971;96.04;7.811;8.12435
08.02.1984;7.2146;6.243;349.3;77.77;11.016;26.42;3.325;5.0844;95.91;7.7795;8.10076
09.02.1984;7.2241;6.2335;350.09;77.95;11.027;26.42;3.32;5.0758;95.93;7.7565;8.115
10.02.1984;7.2381;6.2415;348.38;77.7;11.004;26.43;3.32;5.0797;95.96;7.781;8.09807
13.02.1984;7.2319;6.2298;347.32;77.87;11.009;26.38;3.312;5.082;95.88;7.762;
14.02.1984;7.267;6.2308;347.08;77.86;11.01;26.43;3.316;5.0945;95.9;7.7735;8.09675
15.02.1984;7.2091;6.175;348.48;78.29;11.029;26.28;3.292;5.0446;95.79;7.6885;8.08482
16.02.1984;7.2246;6.1415;348.42;78.39;11.043;26.17;3.289;5.0446;96.04;7.653;8.09136
17.02.1984;7.2388;6.1411;349.04;78.16;11.061;26.2;3.283;5.0604;96.06;7.6615;8.05078
20.02.1984;7.2401;6.1402;347.78;78.08;11.079;26.22;3.286;5.0651;96.02;7.668;
21.02.1984;7.2255;6.1573;346.67;77.83;11.157;26.31;3.287;5.0765;96.14;7.6995;8.03684
22.02.1984;7.2188;6.1326;348.29;78.35;11.098;26.21;3.279;5.0467;96.3;7.649;8.04112
23.02.1984;7.191;6.0989;347.92;78.23;11.113;26.1;3.263;5.0329;96.17;7.616;8.0566
24.02.1984;7.1449;6.0602;347.97;78.4;11.117;26.03;3.253;5.026;96.41;7.57;8.0378
27.02.1984;7.1547;6.0555;348.33;78.32;11.111;26.1;3.252;5.0474;96.23;7.589;
28.02.1984;7.0857;5.9942;347.64;78.58;11.181;25.96;3.219;5.0145;96.51;7.5045;7.99627
29.02.1984;7.0901;6.0014;346.93;78.58;11.188;25.98;3.219;4.9942;96.49;7.512;8.00898
01.03.1984;7.089;6.0078;346.24;78.56;11.154;25.92;3.217;5.0133;96.57;7.5065;7.96062
02.03.1984;7.0734;5.9838;346.27;78.93;11.121;25.95;3.212;4.9921;96.5;7.483;7.95862
05.03.1984;7.0973;5.9442;350.61;78.76;11.08;25.82;3.318;5.0023;96.48;7.433;7.94567
06.03.1984;7.0777;5.9092;351.83;79.02;11.013;25.85;3.32;4.9921;96.52;7.4125;7.94997
07.03.1984;7.0318;5.8676;350.64;79.27;10.956;25.72;3.32;4.984;97.1;7.375;7.93871
08.03.1984;7.0817;5.872;349.85;79.2;10.93;25.88;3.321;4.9943;97.09;7.4315;7.92097
09.03.1984;7.1145;5.8826;350.77;79.24;10.89;25.89;3.332;4.984;97.27;7.451;7.94212
12.03.1984;7.1775;5.8894;348.5;78.84;10.926;25.95;3.336;5.0219;96.72;7.512;7.95379
13.03.1984;7.2171;5.9225;349.78;79.04;10.916;25.92;3.349;5.0252;97;7.495;7.97932
14.03.1984;7.1634;5.8214;350.78;79.34;10.933;25.81;3.329;4.9714;97;7.412;7.99057
15.03.1984;7.1961;5.8731;349.45;79.05;10.916;25.89;3.33;5.0126;97.06;7.466;7.94618
16.03.1984;7.2459;5.9216;350.15;78.88;10.927;25.98;3.344;5.0497;97.04;7.5205;7.95435
19.03.1984;7.2511;5.9647;349.7;78.5;10.931;26.08;3.346;5.0369;97.06;7.5955;7.99106
20.03.1984;7.2264;5.9227;350.44;78.75;10.878;26.03;3.352;5.0591;97.11;7.5545;8.03589
21.03.1984;7.2517;5.9638;350.2;78.45;10.902;26.19;3.366;5.0487;97.19;7.6215;7.99666
22.03.1984;7.1504;5.9688;349.99;78.45;10.874;26.13;3.357;5.0173;97.17;7.6045;8.04152
23.03.1984;7.1546;5.9491;348.27;78.58;10.851;26.05;3.352;5.0185;97.23;7.591;8.03393
26.03.1984;7.1693;5.9008;348.88;78.78;10.848;25.92;3.349;5.0231;97.1;7.527;8.02566
27.03.1984;7.0955;5.8483;348.41;78.88;10.847;25.88;3.342;5;97.32;7.4815;7.99435
28.03.1984;7.0572;5.8845;348.42;78.79;10.874;25.97;3.344;4.9988;97.35;7.523;7.96989
29.03.1984;7.0133;5.8436;348.54;79.01;10.847;25.87;3.34;4.9702;97.16;7.465;7.99484
30.03.1984;7.0328;5.8774;348.46;78.75;10.831;25.94;3.343;4.9873;97.24;7.511;7.96441
02.04.1984;7.065;5.8742;349.08;78.81;10.799;25.86;3.343;4.9847;97.29;7.4945;7.99321
03.04.1984;7.0914;5.9136;349.11;78.41;10.788;25.95;3.355;4.9965;97.35;7.553;7.97827
04.04.1984;7.105;5.905;348.21;78.38;10.804;25.95;3.356;5.0023;97.16;7.5555;8.00618
05.04.1984;7.0387;5.8927;347.69;78.51;10.812;25.96;3.352;4.9954;97.04;7.5335;8.00687
06.04.1984;6.9933;5.9119;347.71;78.52;10.785;25.96;3.358;4.9896;97.01;7.5765;7.99734
09.04.1984;6.918;5.9096;347.56;78.5;10.811;25.99;3.354;4.9678;96.97;7.5455;8.01647
10.04.1984;6.9477;5.9197;347.94;78.48;10.823;26.02;3.362;4.9839;96.99;7.5765;8.0023
11.04.1984;6.9914;5.9067;347.81;78.42;10.829;25.98;3.358;4.9954;96.89;7.55;8.01844
12.04.1984;6.9547;5.9041;348.1;78.5;10.829;25.95;3.376;4.9931;96.94;7.5375;8.00813
13.04.1984;6.9281;5.9071;347.89;78.54;10.818;25.97;3.372;5.0035;96.97;7.5475;8.00505
16.04.1984;6.9567;5.9243;347.15;78.43;10.814;26;3.369;4.9884;97;7.587;8.00744
17.04.1984;6.9888;5.928;347.52;78.37;10.795;25.99;3.381;5;96.94;7.5835;8.02545
18.04.1984;6.994;5.9284;347.11;78.33;10.796;25.99;3.389;4.9977;96.91;7.585;8.02433
19.04.1984;;;;;;;;4.9988;;;
20.04.1984;;;;;;;;4.9988;;;
23.04.1984;;;;;;;;4.9988;;;
24.04.1984;7.024;5.9696;345.86;77.81;10.823;26.13;3.397;5.0209;96.83;7.647;8.01901
25.04.1984;7.0542;5.993;345.93;77.77;10.815;26.12;3.403;5.0291;96.79;7.67;8.05351
26.04.1984;7.0372;5.9854;345.63;77.7;10.814;26.09;3.396;5.0315;96.68;7.653;8.06938
27.04.1984;7.1046;6.0238;345.47;77.72;10.815;26.28;3.404;5.0374;96.76;7.712;8.05287
30.04.1984;7.1057;6.0306;344.83;77.57;10.802;26.26;3.413;5.0573;96.75;7.731;8.09745
01.05.1984;;;;;;;;5.0785;;;
02.05.1984;7.2083;5.9915;345.43;77.6;10.848;26.3;3.418;5.0774;96.78;7.759;8.09528
03.05.1984;7.2054;5.983;344.74;77.59;10.85;26.23;3.414;5.0924;96.67;7.73;8.11459
04.05.1984;7.1444;5.9748;343.53;77.68;10.876;26.21;3.405;5.0687;96.5;7.701;8.09277
07.05.1984;7.2395;6.0274;343.84;77.48;10.877;26.15;3.42;5.0687;96.7;7.8035;8.07866
08.05.1984;7.1511;6.0528;342.98;77.24;10.873;26.37;3.425;5.0927;96.49;7.844;8.11455
09.05.1984;7.1273;6.0533;342.89;77.33;10.87;26.4;3.421;5.1042;96.54;7.835;8.1518
10.05.1984;7.1216;6.0801;343.98;77.25;10.874;26.47;3.424;5.1018;96.62;7.885;8.13994
11.05.1984;7.0741;6.0587;343.61;77.43;10.866;26.45;3.415;5.0712;96.6;7.848;8.17793
14.05.1984;7.0804;6.1;344.72;77.76;10.914;26.57;3.41;5.0804;97;7.901;8.1514
15.05.1984;7.0535;6.0622;344.43;77.92;10.884;26.45;3.4;5.0746;96.78;7.847;8.20385
16.05.1984;7.0441;6.0287;344.72;77.78;10.879;26.31;3.366;5.0699;96.82;7.788;8.16214
17.05.1984;;;;;;;;5.0592;;;
18.05.1984;7.032;6.0679;345;77.58;10.935;26.44;3.372;5.0789;96.88;7.8625;8.10014
21.05.1984;7.024;6.0622;345.58;77.57;10.941;26.45;3.366;5.0707;96.89;7.8465;8.15483
22.05.1984;7.0291;6.0371;344.37;77.68;10.875;26.35;3.351;5.0548;96.71;7.81;8.14616
23.05.1984;7.0586;6.0275;344.78;77.74;10.831;26.34;3.351;5.0587;96.69;7.7955;8.12193
24.05.1984;7.0613;6.0578;344.75;77.54;10.794;26.43;3.384;5.0538;96.79;7.85;8.10997
25.05.1984;7.0036;6.0127;345.6;77.79;10.772;26.34;3.364;5.0304;96.74;7.788;8.14602
28.05.1984;7.0063;6.0182;346.19;77.84;10.779;26.28;3.362;5.0304;96.61;7.791;8.11891
29.05.1984;7.0139;6.0317;346.11;77.78;10.799;26.33;3.368;5.0479;96.68;7.81;8.11891
30.05.1984;7.0055;6.0131;345.29;77.57;10.782;26.21;3.371;5.048;96.35;7.788;8.12623
31.05.1984;;;;;;;;5.035;;;
01.06.1984;6.9964;5.9884;344.91;77.72;10.782;26.17;3.354;5.0197;96.34;7.745;8.11167
04.06.1984;6.9212;5.9081;344.23;78.07;10.785;26.05;3.347;4.9919;96.2;7.65;8.09484
05.06.1984;6.8833;5.9167;345.04;78.22;10.749;26.1;3.352;4.9814;96.3;7.6735;8.04099
06.06.1984;6.9047;5.9221;344.56;78.13;10.755;26.14;3.34;5.007;96.26;7.705;8.05403
07.06.1984;6.9051;5.9205;344.38;78.17;10.773;26.19;3.335;5.007;96.23;7.702;8.07029
08.06.1984;6.9364;5.9479;343.6;77.91;10.776;26.19;3.34;4.9954;96.15;7.7285;8.06707
11.06.1984;;;;;;;;5.0431;;;
12.06.1984;6.9537;5.9655;342.8;77.82;10.754;26.23;3.346;5.0257;96.29;7.7645;8.08965
13.06.1984;6.9355;5.9682;342.19;77.91;10.762;26.26;3.342;5.0222;96.2;7.765;8.09418
14.06.1984;6.9168;5.9659;342.37;77.99;10.75;26.25;3.345;5.0152;96.15;7.7565;8.09657
15.06.1984;6.8848;5.9825;342.13;77.79;10.756;26.29;3.35;5.0175;96.12;7.775;8.09701
18.06.1984;6.8843;6.0009;341.98;77.6;10.757;26.24;3.353;5.0316;96.19;7.802;8.0895
19.06.1984;6.9221;6.022;342.14;77.44;10.779;26.36;3.359;5.0187;96.31;7.831;8.10776
20.06.1984;6.8753;6.0163;341.74;77.4;10.77;26.29;3.357;5.0234;96.23;7.82;8.12513
21.06.1984;6.8424;6.0479;340.42;77.2;10.751;26.37;3.355;5.0199;96.37;7.879;8.11442
22.06.1984;6.8529;6.0328;340.03;77.29;10.745;26.41;3.353;5.0163;96.45;7.887;8.1394
25.06.1984;6.7855;6.0524;339.09;77.14;10.736;26.45;3.324;5.0117;96.59;7.937;8.14554
26.06.1984;6.8421;6.0586;341.01;77.64;10.759;26.54;3.351;5.0526;97.05;7.954;8.16368
27.06.1984;6.8957;6.0824;344.55;78.44;10.821;26.71;3.372;5.0608;97.74;7.99;8.1927
