DATE;I44;AUD;EUR;CAD;GBP;HKD;JPY;MYR;NZD;SGD;SEK;PLN;USD;PHP;IDR;KRW;THB;TWD;XDR
11.06.2020;114.85;6.5282;10.72;6.9969;11.9556;1.2189;8.8216;2.223;6.1152;6.8029;102.08;2.3967;9.4466;18.844;0.067404;0.7887;30.522;31.867;13.16396
12.06.2020;116.26;6.5954;10.8475;7.0682;12.0994;1.2382;8.9457;2.2487;6.1799;6.9013;103.21;2.4385;9.5962;19.11;0.067551;0.7973;31.005;32.383;13.34799
13.06.2020;116.26;6.5954;10.8475;7.0682;12.0994;1.2382;8.9457;2.2487;6.1799;6.9013;103.21;2.4385;9.5962;19.11;0.067551;0.7973;31.005;32.383;13.34799
14.06.2020;116.26;6.5954;10.8475;7.0682;12.0994;1.2382;8.9457;2.2487;6.1799;6.9013;103.21;2.4385;9.5962;19.11;0.067551;0.7973;31.005;32.383;13.34799
15.06.2020;116.74;6.6092;10.8894;7.0978;12.1468;1.2486;9.0122;2.262;6.2328;6.9395;103.32;2.4552;9.6769;19.221;0.067891;0.7971;31.105;32.599;13.43186
16.06.2020;115.11;6.5786;10.7389;7.0097;12.0162;1.2254;8.8466;2.2214;6.1456;6.8344;102.14;2.4257;9.4967;18.952;0.067209;0.7844;30.526;32.031;13.21477
17.06.2020;114.93;6.5707;10.705;7.0409;11.9678;1.2298;8.8728;2.2258;6.1541;6.8403;101.83;2.4074;9.5308;19.023;0.067124;0.7859;30.538;32.177;13.2206
18.06.2020;114.82;6.547;10.7083;7.0366;11.8944;1.2312;8.9236;2.2305;6.1471;6.8459;101.48;2.3984;9.5422;19.019;0.067748;0.7878;30.658;32.208;13.23204
19.06.2020;114.92;6.5885;10.7135;7.0442;11.8375;1.233;8.9451;2.2388;6.1561;6.8575;101.39;2.4067;9.5571;19.086;0.067263;0.7915;30.817;32.346;13.23602
20.06.2020;114.92;6.5885;10.7135;7.0442;11.8375;1.233;8.9451;2.2388;6.1561;6.8575;101.39;2.4067;9.5571;19.086;0.067263;0.7915;30.817;32.346;13.23602
21.06.2020;114.92;6.5885;10.7135;7.0442;11.8375;1.233;8.9451;2.2388;6.1561;6.8575;101.39;2.4067;9.5571;19.086;0.067263;0.7915;30.817;32.346;13.23602
22.06.2020;115.85;6.6281;10.7985;7.0996;11.9548;1.2426;9.007;2.2498;6.2239;6.9049;102.33;2.427;9.6303;19.214;0.067539;0.7932;31.066;32.523;13.34127
23.06.2020;114.94;6.5969;10.7345;7.0303;11.8443;1.2238;8.8678;2.2183;6.1724;6.8186;102.06;2.4193;9.4844;18.937;0.066981;0.7855;30.674;32.123;13.18864
24.06.2020;115.72;6.6062;10.7958;7.0418;11.9498;1.2349;8.9741;2.2401;6.1508;6.8903;102.68;2.4271;9.5707;19.124;0.067549;0.7959;31.033;32.466;13.29465
25.06.2020;116.78;6.6631;10.8748;7.1161;12.0653;1.2528;9.0435;2.2696;6.2266;6.971;103.7;2.4354;9.7096;19.393;0.068019;0.8069;31.387;32.894;13.44152
26.06.2020;116.82;6.6726;10.885;7.106;12.0177;1.2525;9.0761;2.2623;6.2457;6.974;103.89;2.436;9.7075;19.419;0.068266;0.8086;31.392;32.899;13.4435
27.06.2020;116.82;6.6726;10.885;7.106;12.0177;1.2525;9.0761;2.2623;6.2457;6.974;103.89;2.436;9.7075;19.419;0.068266;0.8086;31.392;32.899;13.4435
28.06.2020;116.82;6.6726;10.885;7.106;12.0177;1.2525;9.0761;2.2623;6.2457;6.974;103.89;2.436;9.7075;19.419;0.068266;0.8086;31.392;32.899;13.4435
29.06.2020;116.62;6.6447;10.9013;7.0746;11.9088;1.2465;9.0041;2.2546;6.2176;6.94;104.04;2.4407;9.6608;19.377;0.067238;0.8058;31.285;32.778;13.39797
30.06.2020;116.98;6.6765;10.912;7.1209;11.9593;1.2573;9.0436;2.2739;6.2426;6.9734;103.98;2.4488;9.7446;19.544;0.067423;0.8108;31.516;33.087;13.46854
01.07.2020;115.59;6.6226;10.7736;7.08;11.9137;1.2411;8.9549;2.2441;6.2053;6.8929;102.64;2.4165;9.6193;19.311;0.067433;0.7993;31.04;32.633;13.3125
02.07.2020;114.52;6.5582;10.6873;6.9656;11.8452;1.2218;8.815;2.2097;6.1787;6.7959;102.14;2.3888;9.4695;19.058;0.065859;0.7894;30.488;32.147;13.15162
03.07.2020;114.58;6.6012;10.6775;7.0095;11.8481;1.2275;8.8478;2.2188;6.2064;6.8209;101.97;2.3894;9.5131;19.226;0.065562;0.793;30.579;32.287;13.18074
04.07.2020;114.58;6.6012;10.6775;7.0095;11.8481;1.2275;8.8478;2.2188;6.2064;6.8209;101.97;2.3894;9.5131;19.226;0.065562;0.793;30.579;32.287;13.18074
05.07.2020;114.58;6.6012;10.6775;7.0095;11.8481;1.2275;8.8478;2.2188;6.2064;6.8209;101.97;2.3894;9.5131;19.226;0.065562;0.793;30.579;32.287;13.18074
06.07.2020;113.69;6.5445;10.6218;6.9274;11.7361;1.2102;8.7221;2.1927;6.1423;6.7427;101.31;2.3768;9.3791;19.011;0.065053;0.7865;30.212;31.889;13.04146
07.07.2020;114.04;6.545;10.6428;6.9484;11.8057;1.2163;8.7516;2.2054;6.1662;6.7569;101.79;2.3818;9.4267;19.042;0.065282;0.7889;30.182;31.991;13.09302
08.07.2020;114.62;6.5808;10.6885;6.9686;11.8863;1.222;8.8051;2.2167;6.2009;6.7885;102.47;2.3877;9.4706;19.121;0.065703;0.7924;30.32;32.153;13.15676
09.07.2020;113.86;6.5381;10.6173;6.9331;11.8424;1.2079;8.7263;2.1962;6.1646;6.7309;102.12;2.3776;9.361;18.938;0.06503;0.7839;30.008;31.827;13.03922
10.07.2020;115.04;6.5959;10.7163;6.9877;11.9642;1.2262;8.8947;2.2275;6.2344;6.8244;103.06;2.3951;9.5036;19.207;0.065837;0.791;30.344;32.226;13.20939
11.07.2020;115.04;6.5959;10.7163;6.9877;11.9642;1.2262;8.8947;2.2275;6.2344;6.8244;103.06;2.3951;9.5036;19.207;0.065837;0.791;30.344;32.226;13.20939
12.07.2020;115.04;6.5959;10.7163;6.9877;11.9642;1.2262;8.8947;2.2275;6.2344;6.8244;103.06;2.3951;9.5036;19.207;0.065837;0.791;30.344;32.226;13.20939
13.07.2020;114.34;6.5639;10.665;6.9406;11.8582;1.2146;8.785;2.2078;6.1912;6.7744;102.71;2.3828;9.4139;19.045;0.065261;0.7834;29.99;31.962;13.10371
14.07.2020;114.51;6.5519;10.711;6.9157;11.7991;1.2148;8.7673;2.2045;6.1497;6.7594;103.13;2.3919;9.4163;19.023;0.065164;0.7807;29.817;31.925;13.1167
15.07.2020;113.57;6.5227;10.6275;6.8445;11.7379;1.1979;8.6933;2.1787;6.1088;6.6907;102.71;2.3782;9.2865;18.782;0.063661;0.7737;29.491;31.495;12.9792
16.07.2020;113.43;6.497;10.6148;6.8695;11.6807;1.1993;8.6836;2.1772;6.0868;6.681;102.56;2.3626;9.2998;18.788;0.063588;0.7727;29.365;31.557;12.975
17.07.2020;113.22;6.4789;10.5995;6.834;11.6378;1.1961;8.6505;2.1755;6.0697;6.6718;102.58;2.3645;9.275;18.757;0.063117;0.77;29.25;31.45;12.94351
18.07.2020;113.22;6.4789;10.5995;6.834;11.6378;1.1961;8.6505;2.1755;6.0697;6.6718;102.58;2.3645;9.275;18.757;0.063117;0.77;29.25;31.45;12.94351
19.07.2020;113.22;6.4789;10.5995;6.834;11.6378;1.1961;8.6505;2.1755;6.0697;6.6718;102.58;2.3645;9.275;18.757;0.063117;0.77;29.25;31.45;12.94351
20.07.2020;113.33;6.4833;10.606;6.8285;11.7096;1.1951;8.6488;2.1735;6.0832;6.6667;102.96;2.3785;9.2645;18.772;0.062662;0.7702;29.157;31.417;12.94719
21.07.2020;112.42;6.4958;10.4933;6.8143;11.6521;1.183;8.552;2.1519;6.0637;6.6033;102.48;2.3654;9.1701;18.587;0.062349;0.7671;28.992;31.164;12.81918
22.07.2020;112.37;6.5272;10.5343;6.7788;11.5605;1.1739;8.4995;2.1396;6.0794;6.5778;102.86;2.3786;9.0985;18.446;0.062451;0.7609;28.825;30.941;12.77323
23.07.2020;113.12;6.5292;10.6073;6.8496;11.6314;1.1828;8.5557;2.153;6.1018;6.6159;103.34;2.403;9.1687;18.544;0.062587;0.7635;28.915;31.141;12.86439
24.07.2020;113.86;6.5311;10.6953;6.8656;11.755;1.1887;8.67;2.1606;6.1095;6.6501;104.15;2.4282;9.2137;18.66;0.06298;0.7657;29.047;31.246;12.95974
25.07.2020;113.86;6.5311;10.6953;6.8656;11.755;1.1887;8.67;2.1606;6.1095;6.6501;104.15;2.4282;9.2137;18.66;0.06298;0.7657;29.047;31.246;12.95974
26.07.2020;113.86;6.5311;10.6953;6.8656;11.755;1.1887;8.67;2.1606;6.1095;6.6501;104.15;2.4282;9.2137;18.66;0.06298;0.7657;29.047;31.246;12.95974
27.07.2020;113.16;6.4766;10.6683;6.7826;11.6798;1.1704;8.6118;2.1333;6.0598;6.5789;103.9;2.4237;9.0717;18.452;0.062477;0.7581;28.794;30.925;12.83826
28.07.2020;113.52;6.516;10.694;6.8145;11.7558;1.1776;8.6703;2.1462;6.0658;6.6143;104.01;2.4275;9.1269;18.545;0.062793;0.7605;28.965;31.147;12.90174
29.07.2020;113.18;6.519;10.6573;6.8033;11.791;1.1728;8.6448;2.142;6.0416;6.6022;103.6;2.4115;9.0894;18.522;0.062534;0.7611;28.882;31.029;12.862
30.07.2020;113.67;6.5191;10.7213;6.7981;11.8772;1.178;8.6756;2.1536;6.048;6.6341;104.02;2.4322;9.1299;18.587;0.062534;0.7635;29.039;31.136;12.9293
31.07.2020;113.56;6.5092;10.7323;6.7507;11.9178;1.1688;8.6335;2.1366;6.0392;6.6065;104.36;2.4373;9.0583;18.464;0.061808;0.7614;29.047;30.876;12.88518
01.08.2020;113.56;6.5092;10.7323;6.7507;11.9178;1.1688;8.6335;2.1366;6.0392;6.6065;104.36;2.4373;9.0583;18.464;0.061808;0.7614;29.047;30.876;12.88518
02.08.2020;113.56;6.5092;10.7323;6.7507;11.9178;1.1688;8.6335;2.1366;6.0392;6.6065;104.36;2.4373;9.0583;18.464;0.061808;0.7614;29.047;30.876;12.88518
03.08.2020;113.69;6.4931;10.7188;6.8034;11.9081;1.1794;8.6088;2.1654;6.0555;6.6383;104.11;2.425;9.1411;18.616;0.062124;0.7649;29.251;31.109;12.92995
04.08.2020;113.92;6.5212;10.7568;6.8198;11.9077;1.1797;8.6206;2.1664;6.0408;6.6421;104.41;2.4417;9.1431;18.619;0.062261;0.7648;29.384;31.087;12.94931
05.08.2020;112.83;6.4931;10.6585;6.7876;11.808;1.1602;8.5016;2.1447;5.9849;6.568;103.62;2.426;8.9915;18.339;0.061797;0.7582;28.996;30.625;12.78531
06.08.2020;112.65;6.46;10.6538;6.7652;11.8332;1.1607;8.5258;2.1478;5.9759;6.5618;103.27;2.4173;8.9959;18.326;0.061568;0.7583;28.925;30.621;12.78882
07.08.2020;112.56;6.4886;10.6433;6.7491;11.7771;1.1621;8.5208;2.1509;5.9841;6.5687;103.17;2.4145;9.0068;18.364;0.061396;0.7592;28.909;30.611;12.78472
08.08.2020;112.56;6.4886;10.6433;6.7491;11.7771;1.1621;8.5208;2.1509;5.9841;6.5687;103.17;2.4145;9.0068;18.364;0.061396;0.7592;28.909;30.611;12.78472
09.08.2020;112.56;6.4886;10.6433;6.7491;11.7771;1.1621;8.5208;2.1509;5.9841;6.5687;103.17;2.4145;9.0068;18.364;0.061396;0.7592;28.909;30.611;12.78472
10.08.2020;112.59;6.4634;10.629;6.7533;11.7897;1.1659;8.5209;2.1537;5.958;6.5782;103.39;2.4145;9.036;18.393;0.061721;0.7612;29.017;30.728;12.79871
11.08.2020;112;6.4402;10.5658;6.7487;11.7603;1.157;8.4547;2.1388;5.9249;6.5407;102.75;2.4003;8.967;18.339;0.060905;0.7581;28.87;30.512;12.71605
12.08.2020;111.78;6.3863;10.5463;6.7414;11.6566;1.1559;8.3754;2.1365;5.86;6.5238;102.88;2.3951;8.9596;18.3;0.060702;0.7566;28.799;30.462;12.6823
13.08.2020;111.22;6.3641;10.5148;6.7243;11.6349;1.1465;8.3068;2.1195;5.828;6.4782;102.34;2.3915;8.886;18.202;0.059883;0.7499;28.619;30.177;12.60951
14.08.2020;111.54;6.3784;10.5403;6.7354;11.689;1.1513;8.3647;2.1277;5.8327;6.5027;102.4;2.3964;8.9226;18.314;0.059847;0.7517;28.681;30.337;12.65752
15.08.2020;111.54;6.3784;10.5403;6.7354;11.689;1.1513;8.3647;2.1277;5.8327;6.5027;102.4;2.3964;8.9226;18.314;0.059847;0.7517;28.681;30.337;12.65752
16.08.2020;111.54;6.3784;10.5403;6.7354;11.689;1.1513;8.3647;2.1277;5.8327;6.5027;102.4;2.3964;8.9226;18.314;0.059847;0.7517;28.681;30.337;12.65752
17.08.2020;111.07;6.3767;10.512;6.7024;11.5994;1.1443;8.3435;2.1156;5.7825;6.4741;101.95;2.3909;8.8686;18.221;0.059597;0.7477;28.416;30.157;12.59752
18.08.2020;110.87;6.3848;10.501;6.7005;11.6194;1.138;8.3647;2.1088;5.7956;6.4622;101.75;2.3937;8.8199;18.167;0.059413;0.7447;28.342;30.013;12.56498
19.08.2020;111.28;6.4192;10.5455;6.722;11.6725;1.1403;8.3868;2.118;5.8687;6.4784;102.24;2.3999;8.8373;18.21;0.059828;0.7501;28.288;30.087;12.60391
20.08.2020;112.02;6.4113;10.6068;6.7758;11.7627;1.1549;8.4543;2.1452;5.8414;6.5393;102.43;2.4154;8.9509;18.38;0.060598;0.7532;28.478;30.427;12.72261
21.08.2020;112.11;6.4416;10.5913;6.8054;11.8002;1.1612;8.505;2.153;5.8694;6.5658;102.2;2.4083;8.9993;18.476;0.060926;0.7548;28.501;30.597;12.75733
22.08.2020;112.11;6.4416;10.5913;6.8054;11.8002;1.1612;8.505;2.153;5.8694;6.5658;102.2;2.4083;8.9993;18.476;0.060926;0.7548;28.501;30.597;12.75733
23.08.2020;112.11;6.4416;10.5913;6.8054;11.8002;1.1612;8.505;2.153;5.8694;6.5658;102.2;2.4083;8.9993;18.476;0.060926;0.7548;28.501;30.597;12.75733
24.08.2020;112.18;6.4536;10.6188;6.8183;11.7758;1.1565;8.4774;2.1466;5.8801;6.5536;102.41;2.4141;8.9633;18.485;0.061097;0.7551;28.537;30.489;12.74139
25.08.2020;111.76;6.4162;10.5688;6.7762;11.7503;1.1543;8.41;2.1461;5.8449;6.5361;102.09;2.4064;8.946;18.426;0.061086;0.7538;28.422;30.443;12.69701
26.08.2020;111.79;6.4506;10.5603;6.7942;11.7742;1.1558;8.4253;2.1481;5.8763;6.547;102.18;2.396;8.9578;18.441;0.061051;0.7549;28.582;30.49;12.70566
27.08.2020;111.37;6.4562;10.5178;6.7765;11.7511;1.1495;8.3914;2.1351;5.9092;6.5215;101.98;2.3908;8.9089;18.329;0.060516;0.7514;28.527;30.337;12.64864
28.08.2020;110.76;6.4566;10.47;6.7318;11.7025;1.1338;8.3499;2.1095;5.9076;6.465;102.04;2.3838;8.7872;18.153;0.060413;0.744;28.228;29.935;12.53788
29.08.2020;110.76;6.4566;10.47;6.7318;11.7025;1.1338;8.3499;2.1095;5.9076;6.465;102.04;2.3838;8.7872;18.153;0.060413;0.744;28.228;29.935;12.53788
30.08.2020;110.76;6.4566;10.47;6.7318;11.7025;1.1338;8.3499;2.1095;5.9076;6.465;102.04;2.3838;8.7872;18.153;0.060413;0.744;28.228;29.935;12.53788
31.08.2020;110.51;6.4481;10.455;6.7015;11.6679;1.1298;8.2668;2.1021;5.8975;6.4398;101.62;2.3777;8.7563;18.077;0.060071;0.7385;28.182;29.809;12.49688
01.09.2020;110.19;6.4264;10.4378;6.6909;11.7312;1.1236;8.2239;2.102;5.8881;6.4138;100.75;2.3763;8.7076;17.943;0.059764;0.735;28.021;29.665;12.45898
02.09.2020;110.25;6.435;10.406;6.7157;11.7132;1.132;8.2587;2.1161;5.9324;6.4421;100.97;2.355;8.7733;18.046;0.0595;0.739;28.052;29.874;12.4953
03.09.2020;111.59;6.4933;10.5315;6.7985;11.8152;1.1503;8.3683;2.1495;5.991;6.5287;101.86;2.379;8.9152;18.351;0.060053;0.7487;28.356;30.36;12.66214
04.09.2020;111.93;6.4924;10.5768;6.8202;11.8408;1.1524;8.4083;2.1525;5.9959;6.5459;102.01;2.3761;8.9316;18.385;0.0606;0.7506;28.454;30.44;12.70055
05.09.2020;111.93;6.4924;10.5768;6.8202;11.8408;1.1524;8.4083;2.1525;5.9959;6.5459;102.01;2.3761;8.9316;18.385;0.0606;0.7506;28.454;30.44;12.70055
06.09.2020;111.93;6.4924;10.5768;6.8202;11.8408;1.1524;8.4083;2.1525;5.9959;6.5459;102.01;2.3761;8.9316;18.385;0.0606;0.7506;28.454;30.44;12.70055
07.09.2020;111.6;6.4966;10.5453;6.8104;11.7385;1.1507;8.3966;2.1452;5.9774;6.5256;101.7;2.3695;8.9186;18.325;0.060293;0.7505;28.43;30.408;12.66589
08.09.2020;112.91;6.5524;10.6713;6.8745;11.7976;1.1683;8.5234;2.1722;6.0215;6.608;102.87;2.399;9.055;18.613;0.060935;0.7611;28.778;30.939;12.8308
09.09.2020;113.43;6.5882;10.715;6.8849;11.7472;1.1743;8.5686;2.1818;6.0489;6.6478;103.41;2.408;9.1013;18.708;0.061558;0.7665;29.016;31.06;12.87813
10.09.2020;112.92;6.5637;10.687;6.8568;11.6683;1.1637;8.4979;2.166;6.0253;6.5973;103.05;2.4002;9.0193;18.556;0.060331;0.7602;28.848;30.793;12.79709
11.09.2020;113.04;6.5888;10.7028;6.8511;11.5821;1.165;8.5064;2.1743;6.0338;6.6067;103.2;2.4069;9.0289;18.597;0.060221;0.7606;28.818;30.82;12.80105
12.09.2020;113.04;6.5888;10.7028;6.8511;11.5821;1.165;8.5064;2.1743;6.0338;6.6067;103.2;2.4069;9.0289;18.597;0.060221;0.7606;28.818;30.82;12.80105
13.09.2020;113.04;6.5888;10.7028;6.8511;11.5821;1.165;8.5064;2.1743;6.0338;6.6067;103.2;2.4069;9.0289;18.597;0.060221;0.7606;28.818;30.82;12.80105
14.09.2020;112.83;6.5495;10.6933;6.8367;11.5992;1.1618;8.4989;2.172;6.0281;6.598;102.64;2.4028;9.0041;18.569;0.060512;0.7612;28.767;30.771;12.78213
15.09.2020;113;6.5949;10.6963;6.8417;11.6144;1.1606;8.5304;2.1776;6.0517;6.6178;102.81;2.4058;8.9945;18.599;0.06059;0.7636;28.847;30.817;12.78245
16.09.2020;112.78;6.5913;10.6608;6.8216;11.661;1.159;8.5478;2.1746;6.0621;6.6175;102.39;2.3975;8.9821;18.573;0.060546;0.7666;28.881;30.754;12.76686
17.09.2020;113.63;6.6393;10.7238;6.8888;11.7162;1.1729;8.6917;2.1965;6.1164;6.6861;103.03;2.4056;9.0903;18.759;0.061275;0.7753;29.14;31.175;12.887
18.09.2020;113.88;6.621;10.7538;6.893;11.7762;1.1726;8.7082;2.2088;6.1489;6.6869;103.41;2.4111;9.088;18.766;0.061676;0.7815;29.152;31.295;12.90802
19.09.2020;113.88;6.621;10.7538;6.893;11.7762;1.1726;8.7082;2.2088;6.1489;6.6869;103.41;2.4111;9.088;18.766;0.061676;0.7815;29.152;31.295;12.90802
20.09.2020;113.88;6.621;10.7538;6.893;11.7762;1.1726;8.7082;2.2088;6.1489;6.6869;103.41;2.4111;9.088;18.766;0.061676;0.7815;29.152;31.295;12.90802
21.09.2020;115.17;6.702;10.884;6.9751;11.8811;1.1915;8.8704;2.2399;6.1876;6.791;104.6;2.4275;9.2339;19.047;0.062419;0.7928;29.558;31.839;13.09083
22.09.2020;116.05;6.7245;10.9528;7.0071;11.9386;1.2038;8.9207;2.2565;6.2126;6.8464;105.24;2.4375;9.3295;19.25;0.063101;0.8031;29.731;32.101;13.19577
23.09.2020;116.42;6.6876;10.9938;7.05;11.9647;1.2133;8.9446;2.2633;6.1916;6.8759;105.32;2.443;9.4028;19.363;0.063274;0.8067;29.841;32.274;13.266
24.09.2020;117.41;6.7128;11.1023;7.1169;12.1698;1.2302;9.0461;2.2872;6.2208;6.9264;104.94;2.4512;9.534;19.634;0.064029;0.8118;30.152;32.512;13.43397
25.09.2020;117.78;6.7347;11.1445;7.1623;12.2007;1.236;9.0798;2.2985;6.2765;6.9557;104.85;2.4463;9.5793;19.749;0.06442;0.8149;30.3;32.743;13.48987
26.09.2020;117.78;6.7347;11.1445;7.1623;12.2007;1.236;9.0798;2.2985;6.2765;6.9557;104.85;2.4463;9.5793;19.749;0.06442;0.8149;30.3;32.743;13.48987
27.09.2020;117.78;6.7347;11.1445;7.1623;12.2007;1.236;9.0798;2.2985;6.2765;6.9557;104.85;2.4463;9.5793;19.749;0.06442;0.8149;30.3;32.743;13.48987
28.09.2020;116.83;6.6965;11.058;7.0794;12.2177;1.2226;8.9888;2.2693;6.2155;6.8992;104.46;2.4302;9.4756;19.533;0.063595;0.8103;29.915;32.562;13.3767
29.09.2020;116.68;6.7355;11.0543;7.0612;12.1525;1.2189;8.9429;2.2727;6.2281;6.9012;104.94;2.433;9.4465;19.498;0.063461;0.8093;29.886;32.533;13.3411
30.09.2020;117.1;6.7531;11.1008;7.0814;12.1673;1.2233;8.9696;2.2816;6.2368;6.9229;105.01;2.4418;9.4814;19.553;0.063441;0.8112;29.938;32.702;13.38936
01.10.2020;115.31;6.6838;10.9073;6.9847;12.0226;1.1975;8.7976;2.2357;6.1738;6.8154;104.02;2.4274;9.2812;19.159;0.062602;0.7991;29.399;32.129;13.13812
02.10.2020;115.36;6.6602;10.904;6.9884;12.0256;1.1994;8.8363;2.2321;6.1695;6.8201;104.59;2.4261;9.2958;19.176;0.062504;0.799;29.477;32.151;13.15153
03.10.2020;115.36;6.6602;10.904;6.9884;12.0256;1.1994;8.8363;2.2321;6.1695;6.8201;104.59;2.4261;9.2958;19.176;0.062504;0.799;29.477;32.151;13.15153
04.10.2020;115.36;6.6602;10.904;6.9884;12.0256;1.1994;8.8363;2.2321;6.1695;6.8201;104.59;2.4261;9.2958;19.176;0.062504;0.799;29.477;32.151;13.15153
05.10.2020;114.94;6.646;10.8855;6.9716;11.9871;1.1935;8.761;2.2276;6.149;6.8005;104.02;2.4201;9.2501;19.11;0.062833;0.7982;29.543;32.161;13.1003
06.10.2020;114.61;6.5932;10.8603;6.9484;11.9268;1.1881;8.7175;2.2168;6.1243;6.7741;103.3;2.4203;9.2075;19.007;0.062488;0.7936;29.516;32.026;13.04972
07.10.2020;115.42;6.625;10.9313;6.9893;11.9581;1.1984;8.764;2.2347;6.1199;6.8342;104.28;2.4367;9.2874;19.185;0.06297;0.8022;29.739;32.412;13.14115
08.10.2020;115.25;6.6402;10.9038;6.9972;11.9776;1.1958;8.7447;2.2319;6.1065;6.8238;104.37;2.4316;9.268;19.128;0.062802;0.8044;29.691;32.315;13.11623
09.10.2020;114.97;6.6213;10.8623;6.989;11.9147;1.1883;8.6933;2.2255;6.0952;6.7949;104.24;2.4299;9.2092;19.029;0.062643;0.8043;29.655;32.175;13.04744
10.10.2020;114.97;6.6213;10.8623;6.989;11.9147;1.1883;8.6933;2.2255;6.0952;6.7949;104.24;2.4299;9.2092;19.029;0.062643;0.8043;29.655;32.175;13.04744
11.10.2020;114.97;6.6213;10.8623;6.989;11.9147;1.1883;8.6933;2.2255;6.0952;6.7949;104.24;2.4299;9.2092;19.029;0.062643;0.8043;29.655;32.175;13.04744
12.10.2020;114.24;6.5981;10.7925;6.966;11.9125;1.1802;8.6749;2.2057;6.0823;6.7407;103.84;2.4085;9.147;18.846;0.062102;0.7963;29.364;31.964;12.97516
13.10.2020;114.34;6.5795;10.7923;6.9853;11.9132;1.1814;8.6769;2.2105;6.0922;6.7422;104.34;2.4063;9.1561;18.827;0.062013;0.7988;29.426;31.907;12.98
14.10.2020;114.71;6.6075;10.8218;7.0126;11.9717;1.1884;8.7484;2.219;6.1372;6.7861;104.4;2.4009;9.21;18.905;0.062513;0.8036;29.529;32.017;13.0432
15.10.2020;116.28;6.6255;10.9678;7.0975;12.1144;1.2098;8.906;2.2568;6.1749;6.8828;105.68;2.4096;9.3758;19.223;0.063477;0.816;29.988;32.568;13.24872
16.10.2020;116.11;6.6185;10.957;7.0704;12.0519;1.2042;8.8656;2.2495;6.1743;6.873;105.77;2.4051;9.3323;19.173;0.06327;0.817;29.931;32.46;13.20366
17.10.2020;116.11;6.6185;10.957;7.0704;12.0519;1.2042;8.8656;2.2495;6.1743;6.873;105.77;2.4051;9.3323;19.173;0.06327;0.817;29.931;32.46;13.20366
18.10.2020;116.11;6.6185;10.957;7.0704;12.0519;1.2042;8.8656;2.2495;6.1743;6.873;105.77;2.4051;9.3323;19.173;0.06327;0.817;29.931;32.46;13.20366
19.10.2020;115.93;6.6045;10.947;7.0521;12.0844;1.1986;8.8204;2.2424;6.167;6.8462;105.69;2.3942;9.2889;19.128;0.063104;0.8161;29.791;32.349;13.16968
20.10.2020;115.95;6.5293;10.9698;7.0423;12.0113;1.1985;8.7906;2.238;6.0923;6.8407;105.68;2.3947;9.2886;19.133;0.063142;0.8148;29.676;32.351;13.16736
21.10.2020;115.62;6.5329;10.9315;7.0267;12.0452;1.1901;8.7966;2.2257;6.1155;6.8037;105.47;2.3899;9.2233;18.998;0.063033;0.8139;29.524;32.159;13.11275
22.10.2020;115.68;6.5684;10.9325;7.0265;12.1105;1.1933;8.8365;2.2315;6.163;6.8145;105.38;2.3879;9.2484;19.024;0.062736;0.8148;29.547;32.234;13.14143
23.10.2020;115.45;6.5857;10.9178;7.0152;12.0406;1.1882;8.7926;2.215;6.1672;6.7859;105.37;2.3826;9.2087;19.025;0.062709;0.8157;29.463;32.132;13.09593
24.10.2020;115.45;6.5857;10.9178;7.0152;12.0406;1.1882;8.7926;2.215;6.1672;6.7859;105.37;2.3826;9.2087;19.025;0.062709;0.8157;29.463;32.132;13.09593
25.10.2020;115.45;6.5857;10.9178;7.0152;12.0406;1.1882;8.7926;2.215;6.1672;6.7859;105.37;2.3826;9.2087;19.025;0.062709;0.8157;29.463;32.132;13.09593
26.10.2020;115.74;6.5975;10.9465;7.026;12.0616;1.1951;8.8179;2.224;6.1925;6.8012;105.79;2.3901;9.2618;19.136;0.062944;0.8179;29.609;32.349;13.14914
27.10.2020;114.65;6.5359;10.8398;6.9535;11.9489;1.1821;8.7601;2.1999;6.1454;6.742;105.18;2.3646;9.1614;18.965;0.062498;0.8133;29.344;32.062;13.01743
28.10.2020;116.05;6.6068;10.9693;7.0415;12.0991;1.2069;8.9648;2.2509;6.216;6.8498;105.77;2.3742;9.3539;19.343;0.063449;0.8232;29.923;32.68;13.24095
29.10.2020;117.92;6.6872;11.1495;7.1206;12.3294;1.2288;9.1322;2.2919;6.3073;6.9737;106.98;2.412;9.5262;19.669;0.064425;0.8403;30.465;33.303;13.47735
30.10.2020;117.54;6.6981;11.094;7.1317;12.2982;1.2231;9.0667;2.2833;6.316;6.9546;107.03;2.4002;9.4837;19.589;0.064846;0.8378;30.445;33.196;13.41392
31.10.2020;117.54;6.6981;11.094;7.1317;12.2982;1.2231;9.0667;2.2833;6.316;6.9546;107.03;2.4002;9.4837;19.589;0.064846;0.8378;30.445;33.196;13.41392
01.11.2020;117.54;6.6981;11.094;7.1317;12.2982;1.2231;9.0667;2.2833;6.316;6.9546;107.03;2.4002;9.4837;19.589;0.064846;0.8378;30.445;33.196;13.41392
02.11.2020;117.9;6.7216;11.1128;7.1853;12.3403;1.2303;9.1141;2.294;6.3267;6.9879;107.24;2.4149;9.5372;19.701;0.065121;0.8415;30.657;33.386;13.46812
