DATE,EUR_NOK,Q,d_pi,dI_t
2009-08-03,8.680000,2.167477,-0.005580,1.000000
2009-08-04,8.704000,2.170238,-0.005580,1.000000
2009-08-05,8.668500,2.166151,-0.005580,1.000000
2009-08-06,8.663500,2.165574,-0.005580,1.000000
2009-08-07,8.751500,2.175681,-0.005580,1.000000
2009-08-08,8.751500,2.175681,-0.005580,1.000000
2009-08-09,8.751500,2.175681,-0.005580,1.000000
2009-08-10,8.694000,2.169089,-0.005580,1.000000
2009-08-11,8.826500,2.184214,-0.005580,1.000000
2009-08-12,8.732500,2.173507,-0.005580,1.000000
2009-08-13,8.608000,2.159148,-0.005580,1.000000
2009-08-14,8.616500,2.160134,-0.005580,1.000000
2009-08-15,8.616500,2.160134,-0.005580,1.000000
2009-08-16,8.616500,2.160134,-0.005580,1.000000
2009-08-17,8.726500,2.172820,-0.005580,1.000000
2009-08-18,8.673500,2.166728,-0.005580,1.000000
2009-08-19,8.670000,2.166324,-0.005580,1.000000
2009-08-20,8.595500,2.157694,-0.005580,1.000000
2009-08-21,8.555000,2.152971,-0.005580,1.000000
2009-08-22,8.555000,2.152971,-0.005580,1.000000
2009-08-23,8.555000,2.152971,-0.005580,1.000000
2009-08-24,8.584500,2.156414,-0.005580,1.000000
2009-08-25,8.609500,2.159322,-0.005580,1.000000
2009-08-26,8.624000,2.161005,-0.005580,1.000000
2009-08-27,8.644000,2.163321,-0.005580,1.000000
2009-08-28,8.629000,2.161584,-0.005580,1.000000
2009-08-29,8.629000,2.161584,-0.005580,1.000000
2009-08-30,8.629000,2.161584,-0.005580,1.000000
2009-08-31,8.607000,2.159031,-0.005580,1.000000
2009-09-01,8.612000,2.145661,0.013951,1.000000
2009-09-02,8.680000,2.153526,0.013951,1.000000
2009-09-03,8.620000,2.146590,0.013951,1.000000
2009-09-04,8.608000,2.145196,0.013951,1.000000
2009-09-05,8.608000,2.145196,0.013951,1.000000
2009-09-06,8.608000,2.145196,0.013951,1.000000
2009-09-07,8.585000,2.142521,0.013951,1.000000
2009-09-08,8.569000,2.140655,0.013951,1.000000
2009-09-09,8.611000,2.145545,0.013951,1.000000
2009-09-10,8.663500,2.151623,0.013951,1.000000
2009-09-11,8.634000,2.148212,0.013951,1.000000
2009-09-12,8.634000,2.148212,0.013951,1.000000
2009-09-13,8.634000,2.148212,0.013951,1.000000
2009-09-14,8.668500,2.152200,0.013951,1.000000
2009-09-15,8.639000,2.148791,0.013951,1.000000
2009-09-16,8.606500,2.145022,0.013951,1.000000
2009-09-17,8.626500,2.147343,0.013951,1.000000
2009-09-18,8.641000,2.149023,0.013951,1.000000
2009-09-19,8.641000,2.149023,0.013951,1.000000
2009-09-20,8.641000,2.149023,0.013951,1.000000
2009-09-21,8.650000,2.150064,0.013951,1.000000
2009-09-22,8.628000,2.147517,0.013951,1.000000
2009-09-23,8.564000,2.140072,0.013951,1.000000
2009-09-24,8.510000,2.133746,0.013951,1.000000
2009-09-25,8.502000,2.132806,0.013951,1.000000
2009-09-26,8.502000,2.132806,0.013951,1.000000
2009-09-27,8.502000,2.132806,0.013951,1.000000
2009-09-28,8.527500,2.135801,0.013951,1.000000
2009-09-29,8.515000,2.134334,0.013951,1.000000
2009-09-30,8.460000,2.127854,0.013951,1.000000
2009-10-01,8.445500,2.129508,-0.003370,1.000000
2009-10-02,8.447000,2.129686,-0.003370,1.000000
2009-10-03,8.447000,2.129686,-0.003370,1.000000
2009-10-04,8.447000,2.129686,-0.003370,1.000000
2009-10-05,8.446000,2.129567,-0.003370,1.000000
2009-10-06,8.385000,2.122319,-0.003370,1.000000
2009-10-07,8.364000,2.119811,-0.003370,1.000000
2009-10-08,8.353300,2.118531,-0.003370,1.000000
2009-10-09,8.302500,2.112431,-0.003370,1.000000
2009-10-10,8.302500,2.112431,-0.003370,1.000000
2009-10-11,8.302500,2.112431,-0.003370,1.000000
2009-10-12,8.327500,2.115438,-0.003370,1.000000
2009-10-13,8.328000,2.115498,-0.003370,1.000000
2009-10-14,8.284000,2.110200,-0.003370,1.000000
2009-10-15,8.335000,2.116338,-0.003370,1.000000
2009-10-16,8.350000,2.118136,-0.003370,1.000000
2009-10-17,8.350000,2.118136,-0.003370,1.000000
2009-10-18,8.350000,2.118136,-0.003370,1.000000
2009-10-19,8.352500,2.118435,-0.003370,1.000000
2009-10-20,8.322500,2.114837,-0.003370,1.000000
2009-10-21,8.328000,2.115498,-0.003370,1.000000
2009-10-22,8.327000,2.115378,-0.003370,1.000000
2009-10-23,8.327500,2.115438,-0.003370,1.000000
